id,region,street,house_number,district_id,marker,izhs_id,susn_id
2856,г.Алматы,ул. Джандарбекова,228,4,POINT (76.900145 43.226759),,
2874,г.Алматы,ул. Джетысуйская,19,6,POINT (76.961806 43.267263),,
2889,г.Алматы,ул. Джетысуйская,17/47,6,POINT (76.961877 43.266928),,
2931,г.Алматы,ул. Донбасская,29,6,POINT (76.97572 43.276091),,
2933,г.Алматы,ул. Донбасская,13А,6,POINT (76.97643 43.277148),,
2932,г.Алматы,ул. Донбасская,51,6,POINT (76.974885 43.274411),,
2934,г.Алматы,ул. Донская,7,8,POINT (76.957952 43.357996),,
2938,г.Алматы,ул. Досмухамедова,49,2,POINT (76.923708 43.253751),,
2937,г.Алматы,ул. Досмухамедова,46,2,POINT (76.924166 43.254414),,
159,г.Алматы,"микрорайон ""Дархан""",47А,1,POINT (76.878262 43.308035),,
2936,г.Алматы,ул. Донская,25,8,POINT (76.960449 43.357216),,
2939,г.Алматы,ул. Досмухамедова,44А,2,POINT (76.924481 43.254434),,
2940,г.Алматы,ул. Дрогобычская,1,8,POINT (76.961222 43.295694),,
2941,г.Алматы,ул. Дружбы,14,4,POINT (76.896821 43.201739),,
2942,г.Алматы,ул. Дубосековская,19,1,POINT (76.863054 43.262175),,
2943,г.Алматы,ул. Дубосековская,23,1,POINT (76.862946 43.262877),,
2946,г.Алматы,ул. Дуйсенова,167,2,POINT (76.866144 43.252162),,
2945,г.Алматы,ул. Дуйсенова,162,2,POINT (76.867734 43.25209),,
2948,г.Алматы,ул. Дуйсенова,171,2,POINT (76.865623 43.251972),,
2930,г.Алматы,ул. Донбасская,22,6,POINT (76.975783 43.275698),,
2949,г.Алматы,ул. Дуйсенова,175,2,POINT (76.86494 43.251932),,
2950,г.Алматы,ул. Дулатова,27,8,POINT (76.941827 43.31321),,
2951,г.Алматы,ул. Дулатова,58,8,POINT (76.93791 43.312666),,
2952,г.Алматы,ул. Дулатова,76,8,POINT (76.937075 43.311866),,
2955,г.Алматы,ул. Дулатова,5/22,8,POINT (76.946498 43.313578),,
2954,г.Алматы,ул. Дулатова,98,8,POINT (76.934362 43.312568),,
2953,г.Алматы,ул. Дулатова,96,8,POINT (76.934551 43.3126),,
2957,г.Алматы,ул. Дулатова,31А,8,POINT (76.940578 43.314266),,
2958,г.Алматы,ул. Дулатова,80А,8,POINT (76.937093 43.312469),,
2960,г.Алматы,ул. Дулатова,90/1,8,POINT (76.935395 43.312725),,
2962,г.Алматы,ул. Дундича,2,8,POINT (76.98244 43.343711),,
2963,г.Алматы,ул. Дундича,10,8,POINT (76.981901 43.342767),,
2964,г.Алматы,ул. Дундича,11,8,POINT (76.981937 43.343003),,
2965,г.Алматы,ул. Дундича,12,8,POINT (76.981928 43.343259),,
2966,г.Алматы,ул. Дунентаева,43,8,POINT (76.996525 43.358442),,
2967,г.Алматы,ул. Дунентаева,61,8,POINT (76.995286 43.360906),,
2968,г.Алматы,ул. Дунентаева,54/3,8,POINT (76.995429 43.360336),,
2969,г.Алматы,ул. Дунентаева,54Б,8,POINT (76.995304 43.360205),,
2970,г.Алматы,ул. Дунентаева,уч 5,8,POINT (76.986913 43.353538),,
2972,г.Алматы,ул. Егорова,5,8,POINT (76.932233 43.317854),,
2973,г.Алматы,ул. Егорова,24,8,POINT (76.931811 43.319002),,
2975,г.Алматы,ул. Егорова,39,8,POINT (76.934191 43.322675),,
203,г.Алматы,"микрорайон ""Жас Қанат""",412,8,POINT (76.980356 43.326308),,
2144,г.Алматы,ул. Брюллова,28,2,POINT (76.874004 43.255662),,
2976,г.Алматы,ул. Егорова,42,8,POINT (76.932583 43.320583),,
2977,г.Алматы,ул. Егорова,53,8,POINT (76.933113 43.3236),,
2979,г.Алматы,ул. Елгина,26,8,POINT (76.965246 43.294709),,
2978,г.Алматы,ул. Еділ Ерғожин ,30,4,POINT (76.908149 43.212062),,
2980,г.Алматы,ул. Елгина,34/1,8,POINT (76.966585 43.29511),,
2981,г.Алматы,ул. Елебекова,14,6,POINT (76.963405 43.227751),,
2982,г.Алматы,ул. Елебекова,21,6,POINT (76.964833 43.224847),,
2984,г.Алматы,ул. Енисейская,39,8,POINT (76.965291 43.316208),,
2985,г.Алматы,ул. Еңлікгүл,5,5,POINT (76.931362 43.328833),,
2983,г.Алматы,ул. Елебекова,18А,6,POINT (76.964644 43.227035),,
2986,г.Алматы,ул. Еңлікгүл,8,5,POINT (76.930679 43.328945),,
2987,г.Алматы,ул. Еңлікгүл,13,5,POINT (76.931326 43.32823),,
2991,г.Алматы,ул. Еңлікгүл,75,5,POINT (76.929969 43.324282),,
2990,г.Алматы,ул. Еңлікгүл,67,5,POINT (76.929942 43.324774),,
2988,г.Алматы,ул. Еңлікгүл,47,5,POINT (76.930347 43.326709),,
2992,г.Алматы,ул. Ереванская,2,8,POINT (76.953667 43.297544),,
2989,г.Алматы,ул. Еңлікгүл,52,5,POINT (76.930023 43.326722),,
2993,г.Алматы,ул. Ереванская,36,8,POINT (76.960395 43.296698),,
2994,г.Алматы,ул. Ержанова,9,4,POINT (76.910233 43.207462),,
2996,г.Алматы,ул. Ержанова,16,8,POINT (76.937982 43.343102),,
2995,г.Алматы,ул. Ержанова,10,8,POINT (76.937758 43.343554),,
2997,г.Алматы,ул. Ержанова,42,8,POINT (76.937847 43.342046),,
2998,г.Алматы,ул. Ержанова,127,8,POINT (76.937479 43.337279),,
3002,г.Алматы,ул. Ержанова,179,8,POINT (76.93818 43.335397),,
2999,г.Алматы,ул. Ержанова,167,8,POINT (76.938997 43.33522),,
3000,г.Алматы,ул. Ержанова,169,8,POINT (76.939635 43.334893),,
3001,г.Алматы,ул. Ержанова,173,8,POINT (76.93756 43.335929),,
3004,г.Алматы,ул. Ержанова,88Б,8,POINT (76.93827 43.339961),,
3006,г.Алматы,ул. Ермоловой,40,5,POINT (76.925055 43.338551),,
3003,г.Алматы,ул. Ержанова,202А,8,POINT (76.937668 43.333627),,
3007,г.Алматы,ул. Ермоловой,87,5,POINT (76.923825 43.330453),,
3005,г.Алматы,ул. Ержанова,.63,8,POINT (76.938898 43.34059),,
3008,г.Алматы,ул. Ермоловой,105,5,POINT (76.925873 43.330217),,
3009,г.Алматы,ул. Ермоловой,89А,5,POINT (76.923717 43.32941),,
3013,г.Алматы,ул. Есенберлина,25,6,POINT (76.968992 43.273551),,
3014,г.Алматы,ул. Есенберлина,39,6,POINT (76.969001 43.272153),,
3015,г.Алматы,ул. Есенберлина,63,6,POINT (76.970537 43.270729),,
3017,г.Алматы,ул. Есенберлина,69,6,POINT (76.970789 43.2704),,
3016,г.Алматы,ул. Есенберлина,67,6,POINT (76.970645 43.270459),,
3019,г.Алматы,ул. Есенберлина,117,6,POINT (76.972495 43.268221),,
3018,г.Алматы,ул. Есенберлина,70,6,POINT (76.970672 43.271031),,
3020,г.Алматы,ул. Есенберлина,123,6,POINT (76.972603 43.268063),,
3021,г.Алматы,ул. Есенберлина,143,6,POINT (76.972397 43.265956),,
3022,г.Алматы,ул. Есенберлина,145,6,POINT (76.973609 43.266488),,
3909,г.Алматы,ул. Керей-Жәнібек хандар,223А,6,POINT (77.007629 43.183217),,
290,г.Алматы,"микрорайон ""Каменка-3""",22,7,POINT (76.837586 43.198841),,
294,г.Алматы,"микрорайон ""Каменка-3""",42,7,POINT (76.835673 43.200576),,
3024,г.Алматы,ул. Есенберлина,147,6,POINT (76.973843 43.266271),,
3023,г.Алматы,ул. Есенберлина,146,6,POINT (76.97466 43.265983),,
3025,г.Алматы,ул. Есенберлина,165,6,POINT (76.972729 43.264315),,
3028,г.Алматы,ул. Есенберлина,209,6,POINT (76.973672 43.261689),,
3027,г.Алматы,ул. Есенберлина,201,6,POINT (76.973726 43.262424),,
3026,г.Алматы,ул. Есенберлина,177,6,POINT (76.972325 43.263271),,
3029,г.Алматы,ул. Есенберлина,217,6,POINT (76.973798 43.261151),,
3034,г.Алматы,ул. Есенжанова,7,2,POINT (76.884191 43.240992),,
3032,г.Алматы,ул. Есенберлина,75А,6,POINT (76.971382 43.269665),,
3035,г.Алматы,ул. Есенжанова,9,2,POINT (76.884038 43.241005),,
3036,г.Алматы,ул. Есенжанова,11,2,POINT (76.883877 43.240999),,
3038,г.Алматы,ул. Есенжанова,36,2,POINT (76.881056 43.240381),,
3041,г.Алматы,ул. Есенжанова,58,2,POINT (76.877391 43.240171),,
3039,г.Алматы,ул. Есенжанова,47,2,POINT (76.879116 43.240611),,
3042,г.Алматы,ул. Есенжанова,60,2,POINT (76.877229 43.240105),,
3043,г.Алматы,ул. Есенжанова,73,2,POINT (76.874759 43.240329),,
3047,г.Алматы,ул. Есенжанова,49Б,2,POINT (76.878765 43.24067),,
3046,г.Алматы,ул. Есенжанова,49А,2,POINT (76.878756 43.240703),,
3050,г.Алматы,ул. Есенина,5,1,POINT (76.842213 43.262195),,
3051,г.Алматы,ул. Есенина,10,1,POINT (76.84197 43.261978),,
3052,г.Алматы,ул. Есенина,48,1,POINT (76.837784 43.26423),,
3053,г.Алматы,ул. Есенина,51,1,POINT (76.838305 43.26444),,
3054,г.Алматы,ул. Есенина,60,1,POINT (76.836248 43.265214),,
3055,г.Алматы,ул. Есенина,35А,1,POINT (76.839185 43.26375),,
3056,г.Алматы,ул. Есенина,42/1,1,POINT (76.8387 43.263573),,
3059,г.Алматы,ул. Есенова,37,6,POINT (76.953793 43.269816),,
3058,г.Алматы,ул. Есенова,33,6,POINT (76.953855 43.269488),,
3037,г.Алматы,ул. Есенжанова,17,2,POINT (76.883239 43.240907),,
3060,г.Алматы,ул. Есенова,39,6,POINT (76.953748 43.270072),,
1672,г.Алматы,ул. Ахан Серэ,111,8,POINT (76.943947 43.316811),,
1665,г.Алматы,ул. Ахан Серэ,39,8,POINT (76.948609 43.325443),,
321,г.Алматы,"микрорайон ""Мамыр-4""",25,3,POINT (76.843228 43.214966),,
3061,г.Алматы,ул. Есенова,83,5,POINT (76.953254 43.274024),,
3062,г.Алматы,ул. Есенова,90,5,POINT (76.952679 43.276334),,
3063,г.Алматы,ул. Есенова,96,5,POINT (76.952535 43.276905),,
3064,г.Алматы,ул. Есенова,108,5,POINT (76.952382 43.278074),,
3065,г.Алматы,ул. Есенова,110,5,POINT (76.95231 43.278303),,
3067,г.Алматы,ул. Есенова,132,5,POINT (76.951834 43.280673),,
3066,г.Алматы,ул. Есенова,118,5,POINT (76.952292 43.279117),,
3068,г.Алматы,ул. Есенова,185,5,POINT (76.951295 43.287629),,
3070,г.Алматы,ул. Есенова,129А,5,POINT (76.952849 43.278106),,
3074,г.Алматы,ул. Есенова,221А,5,POINT (76.951502 43.291429),,
3079,г.Алматы,ул. Есентайская,32,2,POINT (76.91247 43.265123),,
3077,г.Алматы,ул. Есентайская,28,2,POINT (76.912263 43.265326),,
3078,г.Алматы,ул. Есентайская,30,2,POINT (76.912371 43.265168),,
3081,г.Алматы,ул. Есентайская,40,2,POINT (76.912775 43.264768),,
352,г.Алматы,"микрорайон ""Мамыр-4""",116/8,3,POINT (76.847567 43.217719),,
3080,г.Алматы,ул. Есентайская,33,1,POINT (76.864805 43.295825),,
3082,г.Алматы,ул. Есентайская,46,2,POINT (76.913117 43.264446),,
3083,г.Алматы,ул. Есентайская,54,2,POINT (76.913943 43.262024),,
3084,г.Алматы,ул. Есентайская,57,2,POINT (76.913404 43.262615),,
3085,г.Алматы,ул. Есентайская,35А,2,POINT (76.912919 43.264151),,
3087,г.Алматы,ул. Есентайская,55А,2,POINT (76.913225 43.263146),,
3088,г.Алматы,ул. Есентайская,57/А,2,POINT (76.913216 43.263015),,
3089,г.Алматы,ул. Есентайская,57А,2,POINT (76.913216 43.263015),,
3090,г.Алматы,ул. Есентайская,59А,2,POINT (76.913413 43.262503),,
3091,г.Алматы,ул. Ескендір Хасанғалиев ,79,8,POINT (76.97811 43.319671),,
3094,г.Алматы,ул. Жазылбек,14,3,POINT (76.864257 43.202817),,
3099,г.Алматы,ул. Жазылбек,17/15,3,POINT (76.863593 43.202928),,
3100,г.Алматы,ул. Жазылбек,17/21,3,POINT (76.864132 43.200346),,
3102,г.Алматы,ул. Жайсаң,37Б,5,POINT (76.938827 43.358068),,
3104,г.Алматы,ул. Жамакаева,14,1,POINT (76.907736 43.34796),,
3101,г.Алматы,ул. Жайсаң,10,5,POINT (76.933688 43.353788),,
3103,г.Алматы,ул. Жайсаң,39Б,5,POINT (76.93897 43.358337),,
3106,г.Алматы,ул. Жамакаева,24,6,POINT (76.940039 43.222515),,
3105,г.Алматы,ул. Жамакаева,22,6,POINT (76.939824 43.222377),,
3107,г.Алматы,ул. Жамакаева,110,6,POINT (76.944333 43.218317),,
3108,г.Алматы,ул. Жамакаева,169,6,POINT (76.956317 43.211596),,
3109,г.Алматы,ул. Жамакаева,171,6,POINT (76.95841 43.209723),,
3110,г.Алматы,ул. Жамакаева,189,6,POINT (76.957979 43.209821),,
3112,г.Алматы,ул. Жамакаева,236,6,POINT (76.953595 43.211714),,
3113,г.Алматы,ул. Жамакаева,300,6,POINT (76.94516 43.205905),,
3121,г.Алматы,ул. Жамакаева,256/41,6,POINT (76.948457 43.206891),,
1204,г.Алматы,ул. 2-я Ключевая,2,5,POINT (76.94339 43.3601),,
1211,г.Алматы,ул. 3-я Карьерная,6,2,POINT (76.865749 43.255025),,
3120,г.Алматы,ул. Жамакаева,254В/3,6,POINT (76.946301 43.211694),,
3123,г.Алматы,ул. Жамакаева,256/66,6,POINT (76.954664 43.208106),,
3124,г.Алматы,ул. Жамакаева,256/83,6,POINT (76.945115 43.206313),,
3122,г.Алматы,ул. Жамакаева,256/42,6,POINT (76.954664 43.208106),,
3126,г.Алматы,ул. Жамакаева,БН,6,POINT (76.949535 43.215492),,
3125,г.Алматы,ул. Жамакаева,Б/Н,6,POINT (76.949535 43.215492),,
3134,г.Алматы,ул. Жангильдина,18/25,6,POINT (76.957467 43.267551),,
3135,г.Алматы,ул. Жангильдина,191/5,5,POINT (76.95488 43.290694),,
3136,г.Алматы,ул. Жангильдина,24/23,6,POINT (76.957314 43.268451),,
3137,г.Алматы,ул. Жангильдина,98/28,5,POINT (76.955877 43.278631),,
3138,г.Алматы,ул. Жандосова,0,3,POINT (76.878882 43.219197),,
3139,г.Алматы,ул. Жандосова,10,4,POINT (76.908679 43.23493),,
3140,г.Алматы,ул. Жандосова,94/3,4,POINT (76.887668 43.22398),,
3141,г.Алматы,ул. Жандосова,94/5,4,POINT (76.887344 43.223559),,
3142,г.Алматы,ул. Жансугурова,18,7,POINT (76.794701 43.231166),,
3143,г.Алматы,ул. Жансугурова,24,7,POINT (76.793821 43.230884),,
3144,г.Алматы,ул. Жансугурова,26,5,POINT (76.94021 43.279321),,
3145,г.Алматы,ул. Жансугурова,37,5,POINT (76.940201 43.280509),,
3146,г.Алматы,ул. Жансугурова,67,1,POINT (76.887515 43.300536),,
3148,г.Алматы,ул. Жансугурова,128,5,POINT (76.936599 43.289388),,
3149,г.Алматы,ул. Жансугурова,147,5,POINT (76.937407 43.2899),,
3150,г.Алматы,ул. Жансугурова,149,5,POINT (76.937353 43.290136),,
3151,г.Алматы,ул. Жансугурова,213,8,POINT (76.93332 43.296422),,
3153,г.Алматы,ул. Жансугурова,226,5,POINT (76.929682 43.303127),,
3155,г.Алматы,ул. Жансугурова,230,5,POINT (76.929718 43.303278),,
3154,г.Алматы,ул. Жансугурова,228,5,POINT (76.929736 43.3032),,
3157,г.Алматы,ул. Жансугурова,264,5,POINT (76.929852 43.31382),,
3152,г.Алматы,ул. Жансугурова,218,5,POINT (76.929601 43.30253),,
